employee_id,name,department,job_title,location,annual_salary_inr,years_experience,age,status,performance_rating,projects_completed,joining_year,manager_name,employment_type,primary_skills
11826,Dev Joshi,Cybersecurity,Security Analyst,Mumbai,836002,13.1,46,On Leave,Good,3,2024,Neha Kapoor,Full Time,"AWS, Docker, Kubernetes"
11827,Aditi Joshi,Data Engineering,Data Engineer,Delhi,2359123,9.9,30,Active,Very Good,7,2022,Pooja Sharma,Full Time,"Python, PySpark, AWS"
11828,Harsh Gupta,Technology,Backend Developer,Kolkata,1681373,6.5,58,Active,Needs Improvement,5,2023,Vikram Patel,Full Time,"Machine Learning, Python, Scikit-learn"
11829,Vikram Sharma,Technology,ML Engineer,Bengaluru,2244944,3.1,39,Notice Period,Meets Expectations,6,2018,Dev Khan,Contract,"LLM, RAG, LangChain, Python"
11830,Aditi Sharma,Marketing,Growth Analyst,Gurugram,2218639,8.1,39,Active,Good,5,2017,Manish Iyer,Full Time,"Machine Learning, Python, Scikit-learn"
11831,Kabir Patel,Analytics,Senior Data Analyst,Delhi,1939324,13.6,38,Active,Good,5,2020,Siddharth Joshi,Full Time,"SQL, Power BI, Excel"
11832,Siddharth Verma,Sales,Account Executive,Pune,487900,8.8,50,Active,Good,5,2021,Pooja Shah,Contract,"Excel, SQL, Tableau"
11833,Karan Kulkarni,Human Resources,Talent Partner,Noida,1215330,13.9,22,Active,Good,1,2015,Simran Joshi,Full Time,"Data Governance, SQL, Collibra"
11834,Maya Khan,Product,Product Operations Analyst,Chennai,555780,11.7,25,Active,Good,1,2018,Siddharth Khan,Full Time,"LLM, RAG, LangChain, Python"
11835,Meera Desai,Data Engineering,Data Engineer,Pune,1694038,4.7,47,Active,Meets Expectations,2,2016,Simran Desai,Full Time,"Risk Analysis, Excel, SQL"
11836,Pooja Sharma,Finance,Financial Analyst,Gurugram,2371285,14.3,38,On Leave,Good,1,2012,Shreya Joshi,Contract,"Machine Learning, Python, Scikit-learn"
11837,Naina Patel,Finance,Financial Analyst,Ahmedabad,1491045,6.0,49,Notice Period,Excellent,6,2025,Harsh Shah,Full Time,"Data Governance, SQL, Collibra"
11838,Ananya Rao,Marketing,Digital Marketing Manager,Pune,794873,1.5,22,Active,Meets Expectations,6,2026,Arjun Nair,Full Time,"Python, SQL, Pandas"
11839,Kavya Khan,Finance,Financial Analyst,Gurugram,907383,13.7,29,Active,Good,7,2014,Ananya Shah,Full Time,"Python, PySpark, AWS"
11840,Naina Gupta,Human Resources,Talent Partner,Mumbai,1185449,0.9,53,Active,Very Good,8,2023,Vikram Gupta,Full Time,"Risk Analysis, Excel, SQL"
11841,Priya Kapoor,Cybersecurity,Cybersecurity Engineer,Kolkata,1867282,4.8,35,On Leave,Excellent,2,2013,Vikram Gupta,Full Time,"Python, PySpark, AWS"
11842,Kabir Sharma,Product,Product Analyst,Bengaluru,2102553,7.4,50,On Leave,Meets Expectations,4,2011,Sneha Gupta,Full Time,"Java, Spring Boot, SQL"
11843,Isha Patel,Technology,AI Engineer,Gurugram,832420,6.7,32,On Leave,Excellent,5,2015,Aditi Desai,Full Time,"Data Governance, SQL, Collibra"
11844,Yash Verma,Human Resources,HR Manager,Gurugram,1546406,4.8,54,Active,Good,6,2026,Simran Iyer,Contract,"Data Governance, SQL, Collibra"
11845,Harsh Kulkarni,Data Engineering,Data Platform Engineer,Bengaluru,1920672,10.9,36,Active,Meets Expectations,3,2019,Priya Patel,Contract,"Risk Analysis, Excel, SQL"
11846,Isha Shah,Marketing,Digital Marketing Manager,Kolkata,1822268,4.3,25,Active,Meets Expectations,3,2013,Arjun Iyer,Contract,"Data Governance, SQL, Collibra"
11847,Vikram Iyer,Cybersecurity,Cybersecurity Engineer,Chennai,1081191,9.1,35,Active,Excellent,7,2022,Yash Joshi,Full Time,"Machine Learning, Python, Scikit-learn"
11848,Vikram Desai,Operations,Operations Manager,Gurugram,654167,12.6,27,On Leave,Very Good,4,2017,Arjun Verma,Full Time,"Python, PySpark, AWS"
11849,Simran Iyer,Marketing,Growth Analyst,Mumbai,494391,10.9,37,Active,Good,6,2020,Harsh Gupta,Full Time,"Python, SQL, Pandas"
11850,Dev Singh,Marketing,Growth Analyst,Noida,1909935,9.7,53,Active,Excellent,4,2020,Pooja Mehta,Full Time,"Machine Learning, Python, Scikit-learn"
11851,Rohan Joshi,Operations,Program Coordinator,Bengaluru,1905050,2.4,22,Active,Needs Improvement,6,2020,Varun Joshi,Contract,"Python, PySpark, AWS"
11852,Priya Shah,Analytics,Senior Data Analyst,Gurugram,905568,11.6,31,Active,Very Good,2,2019,Shreya Joshi,Full Time,"AWS, Docker, Kubernetes"
11853,Kabir Sharma,Operations,Operations Analyst,Noida,1155299,7.8,42,Notice Period,Very Good,6,2025,Simran Verma,Contract,"Python, PySpark, AWS"
11854,Arjun Joshi,Operations,Process Analyst,Gurugram,2090508,14.4,41,Notice Period,Good,4,2014,Harsh Mehta,Contract,"Machine Learning, Python, Scikit-learn"
11855,Karan Mehta,Technology,AI Engineer,Delhi,822251,2.7,49,Active,Excellent,4,2013,Shreya Nair,Full Time,"Excel, SQL, Tableau"
11856,Isha Joshi,Product,Product Manager,Gurugram,837294,6.5,27,Notice Period,Good,4,2013,Harsh Joshi,Contract,"SQL, Power BI, Excel"
11857,Rahul Nair,Marketing,Growth Analyst,Bengaluru,1372994,6.9,21,Active,Excellent,4,2019,Aditya Desai,Full Time,"AWS, Docker, Kubernetes"
11858,Pooja Iyer,Finance,Finance Manager,Delhi,1054881,0.9,57,Active,Needs Improvement,2,2017,Tanvi Joshi,Contract,"Machine Learning, Python, Scikit-learn"
11859,Yash Shah,Product,Associate Product Manager,Delhi,1347248,5.3,45,Active,Excellent,4,2024,Maya Gupta,Contract,"Python, PySpark, AWS"
11860,Kabir Joshi,Analytics,Senior Data Analyst,Hyderabad,2251587,6.6,26,Active,Excellent,6,2026,Rahul Rao,Contract,"Java, Spring Boot, SQL"
11861,Yash Verma,Human Resources,Talent Partner,Pune,1136987,5.3,34,Active,Excellent,8,2020,Varun Gupta,Full Time,"Excel, SQL, Tableau"
11862,Harsh Verma,Operations,Operations Analyst,Hyderabad,807946,12.5,28,Active,Very Good,4,2020,Isha Iyer,Full Time,"Java, Spring Boot, SQL"
11863,Priya Kapoor,Operations,Operations Analyst,Delhi,2279621,5.5,27,On Leave,Good,3,2021,Meera Rao,Full Time,"Machine Learning, Python, Scikit-learn"
11864,Manish Gupta,Data Engineering,Senior Data Engineer,Ahmedabad,966403,2.8,30,Active,Excellent,4,2020,Aditya Joshi,Full Time,"Python, SQL, Pandas"
11865,Maya Gupta,Technology,Software Engineer,Chennai,635201,10.3,39,Active,Meets Expectations,5,2014,Aditi Desai,Full Time,"Excel, SQL, Tableau"
11866,Vikram Shah,Operations,Operations Manager,Mumbai,1692663,8.3,48,Active,Needs Improvement,3,2023,Dev Mehta,Full Time,"Java, Spring Boot, SQL"
11867,Meera Rao,Finance,Risk Analyst,Mumbai,1513735,12.3,38,On Leave,Needs Improvement,5,2016,Pooja Sharma,Full Time,"LLM, RAG, LangChain, Python"
11868,Siddharth Nair,Marketing,Marketing Specialist,Ahmedabad,1005228,11.3,29,Active,Needs Improvement,8,2023,Arjun Gupta,Full Time,"Python, PySpark, AWS"
11869,Sneha Patel,Technology,AI Engineer,Pune,1512355,3.6,53,Active,Meets Expectations,2,2021,Shreya Patel,Contract,"Python, PySpark, AWS"
11870,Manish Nair,Human Resources,HR Analyst,Chennai,1702609,9.8,49,Active,Excellent,4,2017,Riya Khan,Full Time,"Machine Learning, Python, Scikit-learn"
11871,Vikram Joshi,Cybersecurity,Cybersecurity Engineer,Delhi,1817859,0.7,55,On Leave,Very Good,2,2025,Karan Rao,Full Time,"Machine Learning, Python, Scikit-learn"
11872,Pooja Gupta,Product,Product Manager,Chennai,1673079,10.5,37,Active,Needs Improvement,8,2023,Sneha Khan,Contract,"AWS, Docker, Kubernetes"
11873,Kavya Shah,Human Resources,HR Analyst,Hyderabad,2072861,5.9,41,Active,Excellent,4,2016,Shreya Rao,Full Time,"AWS, Docker, Kubernetes"
11874,Aarav Sharma,Operations,Operations Analyst,Chennai,1044572,15.0,28,Active,Meets Expectations,4,2019,Vikram Nair,Full Time,"Python, PySpark, AWS"
11875,Harsh Joshi,Sales,Sales Manager,Gurugram,1891941,7.0,40,Active,Very Good,7,2013,Karan Mehta,Full Time,"Python, PySpark, AWS"
11876,Aditi Joshi,Marketing,Marketing Analyst,Ahmedabad,1791135,3.5,39,Active,Excellent,7,2018,Kabir Mehta,Full Time,"SQL, Power BI, Excel"
11877,Manish Nair,Cybersecurity,Security Analyst,Mumbai,2386363,10.7,28,Active,Excellent,7,2012,Neha Verma,Full Time,"Data Governance, SQL, Collibra"
11878,Varun Joshi,Finance,Finance Manager,Noida,2304861,14.0,53,On Leave,Very Good,7,2014,Meera Verma,Contract,"Python, SQL, Pandas"
11879,Dev Gupta,Marketing,Marketing Analyst,Chennai,2088662,0.5,43,Active,Very Good,6,2015,Pooja Kapoor,Full Time,"SQL, Power BI, Excel"
11880,Rahul Kulkarni,Cybersecurity,Cybersecurity Engineer,Pune,2179583,12.0,30,On Leave,Very Good,4,2020,Dev Nair,Contract,"Python, PySpark, AWS"
11881,Rohan Singh,Data Engineering,Data Engineer,Pune,1841868,8.6,45,On Leave,Meets Expectations,6,2013,Aditya Rao,Contract,"Python, SQL, Pandas"
11882,Kabir Gupta,Analytics,Senior Data Analyst,Pune,1346423,14.9,25,Active,Needs Improvement,8,2022,Kavya Iyer,Full Time,"LLM, RAG, LangChain, Python"
11883,Rahul Rao,Operations,Program Coordinator,Gurugram,1956446,0.8,50,Notice Period,Needs Improvement,6,2021,Neha Mehta,Contract,"LLM, RAG, LangChain, Python"
11884,Vikram Sharma,Operations,Operations Analyst,Gurugram,716494,1.4,45,Active,Very Good,6,2012,Aditya Gupta,Contract,"SQL, Power BI, Excel"
11885,Arjun Verma,Analytics,Data Analyst,Chennai,1059979,9.1,27,Notice Period,Good,4,2015,Pooja Kapoor,Full Time,"Machine Learning, Python, Scikit-learn"
11886,Simran Kulkarni,Human Resources,HR Analyst,Gurugram,1855206,6.0,23,Active,Excellent,7,2022,Naina Verma,Full Time,"Data Governance, SQL, Collibra"
11887,Isha Desai,Operations,Operations Analyst,Hyderabad,1928059,0.5,43,Active,Very Good,1,2024,Riya Patel,Full Time,"SQL, Power BI, Excel"
11888,Karan Rao,Operations,Process Analyst,Ahmedabad,1524477,2.3,55,Active,Very Good,5,2020,Rahul Desai,Full Time,"SQL, Power BI, Excel"
11889,Naina Singh,Cybersecurity,Security Engineer,Delhi,1148939,13.2,50,Active,Good,8,2025,Maya Khan,Full Time,"Machine Learning, Python, Scikit-learn"
11890,Karan Khan,Marketing,Marketing Specialist,Kolkata,778640,2.8,30,Notice Period,Good,8,2015,Kabir Singh,Full Time,"SQL, Power BI, Excel"
11891,Riya Nair,Technology,AI Engineer,Chennai,953284,7.2,22,Notice Period,Excellent,1,2016,Karan Patel,Full Time,"Data Governance, SQL, Collibra"
11892,Ananya Desai,Operations,Process Analyst,Delhi,805367,12.7,35,Active,Very Good,6,2024,Sneha Gupta,Full Time,"Python, SQL, Pandas"
11893,Maya Desai,Product,Product Operations Analyst,Gurugram,1231164,7.7,31,Active,Needs Improvement,3,2016,Naina Gupta,Full Time,"Java, Spring Boot, SQL"
11894,Siddharth Kulkarni,Technology,Backend Developer,Ahmedabad,814327,10.6,56,Notice Period,Excellent,6,2015,Dev Kulkarni,Full Time,"SQL, Power BI, Excel"
11895,Tanvi Kapoor,Sales,Account Executive,Noida,1498092,2.8,23,Notice Period,Good,8,2026,Sneha Sharma,Full Time,"Python, SQL, Pandas"
11896,Aarav Sharma,Cybersecurity,Security Engineer,Kolkata,1781900,9.2,53,Notice Period,Excellent,6,2019,Ananya Kapoor,Contract,"Excel, SQL, Tableau"
11897,Sneha Rao,Marketing,Marketing Analyst,Kolkata,1695763,11.6,22,Active,Good,7,2014,Riya Sharma,Full Time,"Data Governance, SQL, Collibra"
11898,Yash Nair,Finance,Finance Manager,Bengaluru,471835,6.8,52,On Leave,Very Good,7,2025,Neha Sharma,Full Time,"Java, Spring Boot, SQL"
11899,Dev Patel,Product,Product Operations Analyst,Kolkata,468938,8.3,40,Active,Good,7,2019,Simran Desai,Full Time,"SQL, Power BI, Excel"
11900,Dev Desai,Sales,Sales Analyst,Pune,1542238,0.5,25,Active,Meets Expectations,2,2011,Riya Desai,Contract,"Excel, SQL, Tableau"
11901,Karan Gupta,Human Resources,HR Analyst,Pune,2157816,1.1,57,Active,Meets Expectations,2,2024,Yash Kulkarni,Contract,"LLM, RAG, LangChain, Python"
11902,Ananya Nair,Cybersecurity,Security Engineer,Delhi,1287599,3.6,50,On Leave,Good,4,2018,Shreya Shah,Contract,"Data Governance, SQL, Collibra"
11903,Neha Singh,Human Resources,Talent Partner,Pune,2158726,1.7,44,Active,Needs Improvement,2,2013,Priya Sharma,Contract,"Risk Analysis, Excel, SQL"
11904,Varun Verma,Analytics,BI Analyst,Gurugram,2091428,4.7,46,Active,Needs Improvement,2,2012,Isha Patel,Contract,"Risk Analysis, Excel, SQL"
11905,Aditi Singh,Sales,Sales Manager,Bengaluru,2194619,5.6,23,Active,Meets Expectations,4,2024,Nikhil Sharma,Full Time,"Risk Analysis, Excel, SQL"
11906,Siddharth Mehta,Finance,Finance Manager,Mumbai,2051165,0.5,41,Active,Very Good,6,2015,Maya Desai,Full Time,"Python, SQL, Pandas"
11907,Ananya Rao,Human Resources,HR Analyst,Noida,1826615,0.9,38,Notice Period,Very Good,8,2022,Aditi Desai,Full Time,"Java, Spring Boot, SQL"
11908,Ananya Sharma,Product,Product Manager,Pune,1492915,6.3,50,Notice Period,Very Good,1,2019,Pooja Rao,Full Time,"Java, Spring Boot, SQL"
11909,Shreya Mehta,Marketing,Growth Analyst,Mumbai,928314,12.2,38,Active,Good,4,2020,Priya Shah,Contract,"Machine Learning, Python, Scikit-learn"
11910,Kavya Rao,Cybersecurity,IAM Analyst,Chennai,2244087,11.4,34,Active,Excellent,1,2014,Naina Singh,Full Time,"Risk Analysis, Excel, SQL"
11911,Harsh Iyer,Technology,AI Engineer,Pune,1450482,8.2,31,Active,Very Good,3,2021,Vikram Iyer,Contract,"Risk Analysis, Excel, SQL"
11912,Ananya Iyer,Data Engineering,ETL Developer,Delhi,2346453,5.9,26,Active,Good,8,2018,Rahul Desai,Full Time,"AWS, Docker, Kubernetes"
11913,Dev Khan,Sales,Sales Analyst,Hyderabad,927241,7.2,58,Active,Good,3,2011,Priya Desai,Contract,"Machine Learning, Python, Scikit-learn"
11914,Rohan Rao,Analytics,Business Analyst,Delhi,1303015,4.3,55,Active,Good,7,2015,Nikhil Patel,Full Time,"SQL, Power BI, Excel"
11915,Aditya Patel,Marketing,Growth Analyst,Noida,1252056,8.4,21,Active,Excellent,4,2023,Ananya Kulkarni,Contract,"Python, SQL, Pandas"
11916,Siddharth Kulkarni,Analytics,Senior Data Analyst,Kolkata,2029100,8.2,32,Active,Excellent,4,2015,Neha Kulkarni,Full Time,"LLM, RAG, LangChain, Python"
11917,Karan Iyer,Operations,Operations Manager,Bengaluru,1783490,8.8,58,Active,Meets Expectations,3,2015,Kavya Singh,Full Time,"LLM, RAG, LangChain, Python"
11918,Maya Joshi,Data Engineering,Data Engineer,Ahmedabad,1648042,1.2,45,On Leave,Needs Improvement,5,2016,Aditi Patel,Contract,"Data Governance, SQL, Collibra"
11919,Vikram Verma,Finance,FP&A Analyst,Delhi,1211121,6.5,58,On Leave,Very Good,5,2026,Isha Sharma,Full Time,"Python, PySpark, AWS"
11920,Aditya Gupta,Product,Associate Product Manager,Noida,906557,1.7,37,Active,Good,7,2022,Shreya Mehta,Contract,"SQL, Power BI, Excel"
11921,Nikhil Singh,Data Engineering,Data Engineer,Noida,2312457,1.0,26,On Leave,Excellent,8,2017,Varun Patel,Full Time,"Data Governance, SQL, Collibra"
11922,Harsh Iyer,Technology,Software Engineer,Noida,1474813,10.0,26,Active,Needs Improvement,2,2019,Varun Verma,Full Time,"Python, PySpark, AWS"
11923,Priya Kulkarni,Operations,Operations Analyst,Kolkata,570908,12.8,44,Notice Period,Needs Improvement,8,2012,Pooja Joshi,Contract,"AWS, Docker, Kubernetes"
11924,Siddharth Kulkarni,Sales,Business Development Executive,Mumbai,2156287,7.1,50,Active,Meets Expectations,5,2025,Ananya Rao,Contract,"Risk Analysis, Excel, SQL"
11925,Pooja Verma,Technology,Software Engineer,Noida,1619159,5.9,21,Notice Period,Good,7,2024,Rohan Desai,Full Time,"LLM, RAG, LangChain, Python"
11926,Isha Singh,Marketing,Marketing Analyst,Delhi,2294632,8.8,24,Notice Period,Meets Expectations,5,2011,Karan Rao,Full Time,"Excel, SQL, Tableau"
11927,Tanvi Mehta,Finance,Risk Analyst,Pune,1025809,3.3,49,Active,Meets Expectations,7,2019,Vikram Sharma,Full Time,"Risk Analysis, Excel, SQL"
11928,Siddharth Verma,Technology,Software Engineer,Mumbai,952349,12.3,55,Active,Very Good,3,2018,Shreya Iyer,Full Time,"Python, PySpark, AWS"
11929,Aditya Sharma,Data Engineering,Senior Data Engineer,Pune,780691,8.2,46,Notice Period,Good,4,2023,Yash Sharma,Full Time,"Python, PySpark, AWS"
11930,Simran Patel,Finance,Risk Analyst,Delhi,1609832,5.0,50,Notice Period,Very Good,7,2025,Aarav Singh,Contract,"Data Governance, SQL, Collibra"
11931,Kavya Kapoor,Product,Product Manager,Delhi,888951,14.9,26,Active,Very Good,4,2014,Kavya Joshi,Contract,"Machine Learning, Python, Scikit-learn"
11932,Varun Patel,Human Resources,HR Analyst,Hyderabad,2199577,15.0,57,Active,Excellent,2,2012,Aarav Joshi,Contract,"SQL, Power BI, Excel"
11933,Tanvi Mehta,Marketing,Marketing Specialist,Noida,1520571,6.6,25,Active,Meets Expectations,8,2015,Sneha Joshi,Full Time,"SQL, Power BI, Excel"
11934,Maya Singh,Sales,Sales Manager,Mumbai,720640,14.2,28,Notice Period,Needs Improvement,6,2020,Kabir Kapoor,Contract,"Excel, SQL, Tableau"
11935,Sneha Joshi,Human Resources,HR Manager,Bengaluru,1295582,10.7,39,On Leave,Good,8,2012,Kavya Verma,Full Time,"Data Governance, SQL, Collibra"
11936,Sneha Iyer,Finance,Finance Manager,Ahmedabad,1336770,2.2,46,On Leave,Needs Improvement,8,2013,Nikhil Verma,Contract,"LLM, RAG, LangChain, Python"
11937,Ananya Patel,Operations,Program Coordinator,Delhi,1492205,10.9,57,Active,Excellent,4,2014,Meera Shah,Contract,"SQL, Power BI, Excel"
11938,Neha Patel,Marketing,Marketing Analyst,Bengaluru,1337110,12.9,57,Active,Excellent,7,2023,Arjun Gupta,Full Time,"Data Governance, SQL, Collibra"
11939,Dev Rao,Product,Product Analyst,Pune,1541905,12.5,28,Notice Period,Excellent,4,2014,Sneha Gupta,Full Time,"Java, Spring Boot, SQL"
11940,Harsh Mehta,Data Engineering,ETL Developer,Hyderabad,709261,10.8,50,Active,Meets Expectations,6,2025,Nikhil Shah,Full Time,"Excel, SQL, Tableau"
11941,Karan Shah,Sales,Sales Manager,Noida,1922393,3.6,50,Notice Period,Good,7,2017,Simran Sharma,Contract,"Java, Spring Boot, SQL"
11942,Karan Desai,Technology,Backend Developer,Pune,1787524,4.8,56,Active,Good,6,2012,Nikhil Shah,Contract,"Python, SQL, Pandas"
11943,Aditi Kulkarni,Data Engineering,ETL Developer,Kolkata,1486442,3.0,44,Notice Period,Very Good,3,2026,Naina Verma,Contract,"LLM, RAG, LangChain, Python"
11944,Shreya Rao,Analytics,Senior Data Analyst,Kolkata,1028583,13.6,29,Active,Excellent,2,2019,Vikram Singh,Full Time,"Data Governance, SQL, Collibra"
11945,Kabir Mehta,Sales,Sales Manager,Noida,1921918,8.7,21,Active,Very Good,5,2014,Karan Nair,Full Time,"Excel, SQL, Tableau"
11946,Varun Verma,Marketing,Growth Analyst,Delhi,1934950,5.4,23,Active,Meets Expectations,5,2024,Aarav Joshi,Full Time,"SQL, Power BI, Excel"
11947,Kavya Desai,Analytics,Business Analyst,Pune,1976933,10.0,47,Active,Excellent,3,2022,Priya Iyer,Contract,"Excel, SQL, Tableau"
11948,Vikram Verma,Operations,Operations Analyst,Mumbai,777332,13.4,21,Active,Very Good,8,2017,Harsh Rao,Full Time,"AWS, Docker, Kubernetes"
11949,Aditya Joshi,Finance,Finance Manager,Pune,2161717,12.9,21,Active,Excellent,4,2016,Rahul Khan,Full Time,"Python, PySpark, AWS"
11950,Priya Iyer,Sales,Account Executive,Kolkata,1861142,6.2,44,Active,Meets Expectations,8,2025,Harsh Khan,Contract,"Risk Analysis, Excel, SQL"
11951,Aarav Rao,Cybersecurity,Security Analyst,Gurugram,736137,12.5,40,Active,Meets Expectations,7,2015,Rohan Desai,Contract,"SQL, Power BI, Excel"
11952,Dev Nair,Sales,Sales Manager,Mumbai,944052,7.9,23,Active,Excellent,8,2026,Manish Desai,Full Time,"Machine Learning, Python, Scikit-learn"
11953,Nikhil Desai,Operations,Program Coordinator,Pune,1900405,13.7,22,Active,Very Good,5,2017,Varun Singh,Contract,"Python, SQL, Pandas"
11954,Siddharth Mehta,Product,Product Manager,Chennai,2110155,4.8,40,Active,Meets Expectations,5,2018,Karan Khan,Full Time,"SQL, Power BI, Excel"
11955,Harsh Patel,Sales,Sales Manager,Ahmedabad,1607126,10.7,22,Active,Very Good,1,2014,Neha Rao,Full Time,"Python, SQL, Pandas"
11956,Rahul Desai,Analytics,Data Analyst,Delhi,1685293,12.1,40,Active,Very Good,3,2026,Aarav Khan,Contract,"Machine Learning, Python, Scikit-learn"
11957,Maya Kulkarni,Data Engineering,Data Engineer,Chennai,872529,9.2,33,Active,Needs Improvement,8,2024,Sneha Patel,Full Time,"LLM, RAG, LangChain, Python"
11958,Vikram Nair,Analytics,BI Analyst,Chennai,1946053,8.2,24,Notice Period,Very Good,8,2017,Kabir Mehta,Full Time,"SQL, Power BI, Excel"
11959,Aarav Verma,Sales,Sales Analyst,Pune,1533150,3.0,24,Active,Excellent,2,2023,Nikhil Sharma,Full Time,"Machine Learning, Python, Scikit-learn"
11960,Kabir Mehta,Data Engineering,Data Platform Engineer,Chennai,487344,9.8,30,Active,Needs Improvement,5,2026,Aditi Khan,Full Time,"SQL, Power BI, Excel"
11961,Isha Patel,Sales,Sales Manager,Chennai,2035702,5.1,25,Active,Very Good,4,2016,Nikhil Singh,Contract,"SQL, Power BI, Excel"
11962,Isha Joshi,Technology,Backend Developer,Kolkata,740851,3.1,40,Active,Meets Expectations,4,2024,Simran Joshi,Full Time,"AWS, Docker, Kubernetes"
11963,Manish Iyer,Data Engineering,Data Platform Engineer,Delhi,2338500,8.3,55,Active,Excellent,2,2017,Pooja Shah,Full Time,"LLM, RAG, LangChain, Python"
11964,Riya Kapoor,Marketing,Marketing Specialist,Delhi,561806,7.3,41,Notice Period,Very Good,7,2018,Isha Nair,Contract,"Python, SQL, Pandas"
11965,Ananya Rao,Operations,Operations Analyst,Chennai,528203,7.4,36,On Leave,Meets Expectations,3,2011,Karan Rao,Full Time,"Java, Spring Boot, SQL"
11966,Varun Kulkarni,Technology,ML Engineer,Mumbai,2130965,10.9,32,Active,Good,4,2023,Dev Khan,Contract,"Data Governance, SQL, Collibra"
11967,Dev Sharma,Technology,Software Engineer,Ahmedabad,748213,2.2,58,Active,Good,4,2011,Varun Nair,Full Time,"Machine Learning, Python, Scikit-learn"
11968,Shreya Joshi,Analytics,Senior Data Analyst,Ahmedabad,2347630,9.6,58,Active,Good,6,2011,Kavya Kulkarni,Contract,"LLM, RAG, LangChain, Python"
